imdb_id,script_id,title,year,gross (inflation-adjusted),link
tt0417907,1107,Little Athens,2005,,film_20100519/all_imsdb_05_19_10/Little-Athens.html
tt0418206,3473,The Surfer King,2006,,"http://www.imsdb.com/Movie Scripts/Surfer King, The Script.html"
tt0418689,7154,Flags of Our Fathers,2006,44,flags_of_our_fathers.pdf
tt0418819,2731,Land of the Dead,2005,27,http://www.dailyscript.com/scripts/land-of-the-dead.pdf
tt0419706,8826,Doom,2005,38,http://indiegroundfilms.files.wordpress.com/2013/08/doom-mar-31-04.pdf
tt0420223,7942,Stranger Than Fiction,2006,53,STRANGER THAN FICTION 04-27-05.pdf
tt0421054,4121,Domino,2005,13,http://www.dailyscript.com/scripts/domino.html
tt0421073,6512,Street Kings,2008,31,Street Kings aka The Night Watchman (2008) (Ellroy & Moss) (2006-21-11) (125p) Scanned.pdf
tt0421090,3768,Zerophilia,2005,,http://www.imsdb.com/Movie Scripts/Zerophilia Script.html
tt0421715,8802,The Curious Case of Benjamin Button,2008,153,http://indiegroundfilms.files.wordpress.com/2014/01/curious-case-of-benjamin-button-the-oct23-06-numbered-tan-revised-shooting.pdf
tt0422401,7175,Hatchet,2006,,Hatchet Unrated Screenplay.pdf
tt0423977,6213,Charlie Bartlett,2007,4,Charlie Bartlett (2007) [2005-5-4] [Scan] [BL'05].pdf
tt0425055,2358,Game 6,2005,,http://www.imsdb.com/Movie Scripts/Game 6 Script.html
tt0425112,8902,Hot Fuzz,2007,29,http://indiegroundfilms.files.wordpress.com/2014/01/hot-fuzz.pdf
tt0425151,1061,Jimmy and Judy,2006,,film_20100519/all_imsdb_05_19_10/Jimmy-and-Judy.html
tt0425210,8556,Lucky Number Slevin,2006,29,LUCKY NUMBER SLEVIN by Jason Smilovic [undated] [scan] [Black'05].pdf
tt0425253,2920,Mini's First Time,2006,,http://www.dailyscript.com/scripts/Mini's-First-Time.pdf
tt0426459,910,Feast,2005,,film_20100519/all_imsdb_05_19_10/Feast.html
tt0427152,4115,Dinner for Schmucks,2010,80,http://www.joblo.com/scripts/schmucks.pdf
tt0427470,4549,The Lookout,2007,5,http://www.dailyscript.com/scripts/The-Lookout.pdf
tt0429493,6486,The A-Team,2010,85,"A-Team, The.pdf"
tt0430357,2900,Miami Vice,2006,84,http://www.dailyscript.com/scripts/miamivice.pdf
tt0431197,1073,The Kingdom,2007,60,"film_20100519/all_imsdb_05_19_10/Kingdom,-The.html"
tt0432283,2266,Fantastic Mr. Fox,2009,24,http://www.imsdb.com/Movie Scripts/Fantastic Mr Fox Script.html
tt0432291,8848,The Fog,2005,40,http://indiegroundfilms.files.wordpress.com/2014/01/fog-the-final-shooting.pdf
tt0433362,4087,Daybreakers,2009,34,http://www.joblo.com/scripts/Daybreakers.pdf
tt0433383,8881,"Good Night, and Good Luck.",2005,42,http://indiegroundfilms.files.wordpress.com/2014/01/goodnight-good-luck-oct20-04.pdf
tt0434409,1444,V for Vendetta,2005,95,film_20100519/all_imsdb_05_19_10/V-for-Vendetta.html
tt0434541,5437,Macbeth,2006,1,http://gointothestory.blcklst.com/wp-content/uploads/2015/11/MACBETH.pdf
tt0435625,7695,The Descent,2005,35,"DESCENT, THE (2006) (aka THE DARK) by Neil Marshall [2004.09.03] [Digital].pdf"
tt0435705,1190,Next,2007,22,film_20100519/all_imsdb_05_19_10/Next.html
tt0435761,5145,Toy Story 3,2010,457,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Toy_Story_3.pdf
tt0436697,1258,The Queen,2006,74,"film_20100519/all_imsdb_05_19_10/Queen,-The.html"
tt0438488,3516,Terminator Salvation,2009,145,http://www.screenplaydb.com/film/download/terminatorsalvation20051012/
tt0439815,3364,Slither,2006,10,http://www.imsdb.com/Movie Scripts/Slither Script.html
tt0440963,1907,The Bourne Ultimatum,2007,287,"http://www.imsdb.com/Movie Scripts/Bourne Ultimatum, The Script.html"
tt0441773,2719,Kung Fu Panda,2008,260,http://www.imsdb.com/Movie Scripts/Kung Fu Panda Script.html
tt0442933,3920,Beowulf,2007,103,http://www.joblo.com/scripts/script_beowulf.pdf
tt0443272,2777,Lincoln,2012,198,http://www.imsdb.com/Movie Scripts/Lincoln Script.html
tt0443274,5183,Vantage Point,2008,87,http://www.dailyscript.com/scripts/Vantage_20Point.pdf
tt0443543,8601,The Illusionist,2006,52,The Illusionist-10.02.03.pdf
tt0443680,3866,The Assassination of Jesse James by the Coward Robert Ford,2007,4,http://www.joblo.com/scripts/jesse_james.pdf
tt0443706,6491,Zodiac,2007,41,Zodiac (2007) (aka Chronicles) [Rev. 2006-7-5] [Final Shoot.] [Digital] [BL'05].pdf
tt0445934,7935,Blades of Glory,2007,149,Blades Of Glory.pdf
tt0446029,3280,Scott Pilgrim vs. the World,2010,34,http://www.imsdb.com/Movie Scripts/Scott Pilgrim vs the World Script.html
tt0448179,4896,Wild Things: Diamonds in the Rough,2005,,http://www.dailyscript.com/scripts/Rough+Diamonds.pdf
tt0449059,4540,Little Miss Sunshine,2006,79,http://www.dailyscript.com/scripts/LITTLE_MISS_SUNSHINE.pdf
tt0449088,8352,Pirates of the Caribbean: At World's End,2007,390,PIRATES OF THE CARIBBEAN 3 AT WORLD'S END (2007) by Ted Elliot & Terry Rossio.pdf
tt0449467,1727,Babel,2006,45,http://www.imsdb.com/Movie Scripts/Babel Script.html
tt0450259,8743,Blood Diamond,2006,76,http://indiegroundfilms.files.wordpress.com/2013/08/blood-diamond-jul-27-05-numbered.pdf
tt0450385,6537,1408,2007,91,1408.pdf
tt0450405,7508,Cirque du Freak: The Vampire's Assistant,2009,16,CIRQUE DU FREAK - THE VAMPIRE'S ASSISSTANT (2009) (aka CIRQUE DU FREAK) by Brian Helgeland [Undated] [Scan].pdf
tt0452592,7351,Borderland,2007,,borderland by eric  poppen and zev berman .pdf
tt0452625,4286,Good Luck Chuck,2007,44,http://www.dailyscript.com/scripts/Good-Luck-Chuck.pdf
tt0452702,7475,Vacancy,2007,24,Vacancy.pdf
tt0453467,7386,Deja Vu,2006,85,Deja%20Vu.pdf
tt0453548,8169,Snow Angels,2007,0,Snow Angels.pdf
tt0453556,1389,TMNT,2007,68,film_20100519/all_imsdb_05_19_10/TMNT.html
tt0453562,1502,42,2013,101,http://www.imsdb.com/Movie Scripts/42 Script.html
tt0454082,8237,Black Christmas,2006,21,"BLACK CHRISTMAS (Glenn Morgan) (Numbered Draft; October 19, 2005).pdf"
tt0454841,2542,The Hills Have Eyes,2006,55,"http://www.imsdb.com/Movie Scripts/Hills Have Eyes, The Script.html"
tt0454848,6968,Inside Man,2006,117,Inside_Man_by_Russell_Gewirtz_and_Menno_Meyjes.pdf
tt0454876,2769,Life of Pi,2012,136,http://www.imsdb.com/Movie Scripts/Life of Pi Script.html
tt0455407,4049,The Crazies,2010,43,http://www.joblo.com/scripts/The%20Crazies.pdf
tt0455538,2565,How to Lose Friends & Alienate People,2008,3,http://www.imsdb.com/Movie Scripts/How to Lose Friends & Alienate People Script.html
tt0455944,6095,The Equalizer,2014,108,THE EQUALIZER by Richard Wenk.pdf
tt0455960,8530,The Hitcher,2007,20,The Hitcher (Eric Red) (Undated) (Scan).pdf
tt0457430,4157,Pan's Labyrinth,2006,49,http://www.dailyscript.com/scripts/PansLabyrinthEnglishScreenplay.pdf
tt0458339,8500,Captain America: The First Avenger,2011,194,Captain America - The First Avenger [Digital].pdf
tt0458352,4109,The Devil Wears Prada,2006,166,http://www.dailyscript.com/scripts/devil_wears_prada.pdf
tt0458522,3986,El cantante,2006,10,http://www.dailyscript.com/scripts/El-Cantante-script.pdf
tt0458525,1488,X-Men Origins: Wolverine,2009,208,film_20100519/all_imsdb_05_19_10/X-Men-Origins-Wolverine.html
tt0462200,1838,Black Snake Moan,2006,12,http://www.imsdb.com/Movie Scripts/Black Snake Moan Script.html
tt0462322,6140,Grindhouse,2007,31,grindhouse_planet_terror.pdf
tt0463854,7597,28 Weeks Later,2007,36,28 WEEKS LATER (2007) - 2006.06.16 draft.pdf
tt0465234,8055,National Treasure: Book of Secrets,2007,278,National%20Treasure%20-%20The%20Book%20of%20Secrets.pdf
tt0465538,4619,Michael Clayton,2007,61,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Michael_Clayton.pdf
tt0465580,7682,Push,2009,36,Push - Bourla David.pdf
tt0466893,8992,Margaret,2011,,http://indiegroundfilms.files.wordpress.com/2014/01/margaret-nov20-05-numbered-green-revised.pdf
tt0467197,1146,Max Payne,2008,49,film_20100519/all_imsdb_05_19_10/Max-Payne.html
tt0467200,1212,The Other Boleyn Girl,2008,32,"film_20100519/all_imsdb_05_19_10/Other-Boleyn-Girl,-The.html"
tt0467406,2688,Juno,2007,180,http://www.imsdb.com/Movie Scripts/Juno Script.html
tt0468569,2106,The Dark Knight,2008,645,"http://www.imsdb.com/Movie Scripts/Dark Knight, The Script.html"
tt0469494,6000,There Will Be Blood,2007,50,https://www.dropbox.com/sh/jpxh25l44yke4np/AADcKOq5UROHV3axRtPCBdsza/THERE%20WILL%20BE%20BLOOD%20%282007%29%20by%20Paul%20Thomas%20Anderson%20%5B2006.07.25%5D%20%5BFinal%20Shoot.%5D%20%5BScan%5D%20%5BBlack%2706%5D.pdf?dl=0
tt0469641,6931,World Trade Center,2006,93,World Trade Center.pdf
tt0470752,5400,Ex Machina,2015,26,http://gointothestory.blcklst.com/wp-content/uploads/2015/10/Ex-Machina.pdf
tt0471042,7278,Tower Heist,2011,85,Tower Heist (2010.01.28).pdf
tt0472181,6059,The Smurfs,2011,156,https://wikileaks.org/sony/docs/03_03/Mktrsch/Market%20Research/Scripts/Released/Smurfs%2012-12-10%203%5b11%5d.pdf
tt0472399,2880,The Mechanic,2011,31,"http://www.imsdb.com/Movie Scripts/Mechanic, The Script.html"
tt0473075,7466,Prince of Persia: The Sands of Time,2010,100,Prince of Persia - The Sands of Time.pdf
tt0475394,1340,Smokin' Aces,2006,47,film_20100519/all_imsdb_05_19_10/Smokin'-Aces.html
tt0476964,3959,The Brave One,2007,46,http://www.joblo.com/scripts/the_brave_one.pdf
tt0477080,7427,Unstoppable,2010,89,Unstoppable Mark Bomback 1-8-09 digital.pdf
tt0477348,6150,No Country for Old Men,2007,93,NO COUNTRY FOR OLD MEN.pdf
tt0478087,8543,21,2008,98,21(2008)[SCAN][2nd](3.10.04)118pp.pdf
tt0478134,4409,In the Valley of Elah,2007,8,http://pdl.warnerbros.com/wip/us/elah/ITVOE_Final_Script.pdf
tt0478304,9195,The Tree of Life,2011,14,http://indiegroundfilms.files.wordpress.com/2014/01/tree-of-life-the-jun-25-07-1st.pdf
tt0478311,2714,Knocked Up,2007,188,http://www.imsdb.com/Movie Scripts/Knocked Up Script.html
tt0479143,7878,Rocky Balboa,2006,93,ROCKY BALBOA [10-6-2005] [Scan].pdf
tt0479884,2066,Crank,2006,36,http://www.dailyscript.com/scripts/crank.pdf
tt0479942,8963,Last Time Forever,2006,,http://indiegroundfilms.files.wordpress.com/2014/01/last-time-forever-numbered.pdf
tt0479968,7890,One Missed Call,2008,32,One Missed Call (2008) [2006-5-23] [Scan].pdf
tt0479997,6083,Season of the Witch,2011,27,Season of the Witch (2).pdf
tt0480249,4392,I Am Legend,2007,323,http://www.horrorlair.com/scripts/legend.txt
tt0480255,2805,The Losers,2010,25,"http://www.imsdb.com/Movie Scripts/Losers, The Script.html"
tt0480687,2465,Hall Pass,2011,49,http://www.imsdb.com/Movie Scripts/Hall Pass Script.html
tt0481369,4727,The Number 23,2007,44,http://www.horrorlair.com/movies/the-number-23-script.html
tt0481499,5482,The Croods,2013,200,http://gointothestory.blcklst.com/wp-content/uploads/2014/07/Croods-The.pdf
tt0482571,4815,The Prestige,2006,70,http://www.dailyscript.com/scripts/Prestige.pdf
tt0483607,7696,Doomsday,2008,13,Doomsday (2006).pdf
tt0486051,3729,Wind Chill,2007,,http://www.dailyscript.com/scripts/WC_0223_YellowRevs1.pdf
tt0486569,4912,Sasquatch Mountain,2006,,http://www.scifiscripts.com/scripts/DevilOnTheMountain2nd.pdf
tt0486822,863,Disturbia,2007,101,film_20100519/all_imsdb_05_19_10/Disturbia.html
tt0486946,3717,Wild Hogs,2007,212,http://www.imsdb.com/Movie Scripts/Wild Hogs Script.html
tt0488120,2314,Fracture,2007,49,http://www.imsdb.com/Movie Scripts/Fracture Script.html
tt0489099,7651,Jumper,2008,97,Jumper.pdf
tt0490076,6157,All the Boys Love Mandy Lane,2006,,All The Boys Love Mandy Lane (2006) [Undated] [Digital].pdf
tt0491747,3879,Away from Her,2006,20,http://awayfromherscript.com/afhSCRIPT.pdf
tt0493464,1458,Wanted,2008,163,film_20100519/all_imsdb_05_19_10/Wanted.html
tt0497465,5185,Vicky Cristina Barcelona,2008,28,http://www.dailyscript.com/scripts/vicky-cristina-barcelona-script.pdf
tt0498380,8970,Letters from Iwo Jima,2006,18,http://indiegroundfilms.files.wordpress.com/2014/01/letters-from-iwo-jima-mar09-06-numbered-4th.pdf
tt0498399,1465,We Own the Night,2007,36,film_20100519/all_imsdb_05_19_10/We-Own-the-Night.html
tt0499549,1718,Avatar,2009,882,http://www.imsdb.com/Movie Scripts/Avatar Script.html
tt0757361,2854,Margot at the Wedding,2007,2,http://www.imsdb.com/Movie Scripts/Margot at the Wedding Script.html
tt0758730,7235,Aliens vs. Predator: Requiem,2007,52,ALIENS VS. PREDATOR - REQUIEM (2007) (aka ALIEN VS. PREDATOR - REQUIEM) (aka AVP2) by Shane Salerno [2005.12.15] [1s.pdf
tt0758746,7174,Friday the 13th,2009,75,Friday the 13th (2009) - Damian Shannon & Mark Swift (2008.4.12).pdf
tt0758752,8232,Love & Other Drugs,2010,35,Love And Other Drugs (2010) [2008-7-16] [Digital] [BL'07].pdf
tt0758758,2625,Into the Wild,2007,23,http://www.imsdb.com/Movie Scripts/Into the Wild Script.html
tt0758774,6582,Body of Lies,2008,47,Body of Lies (2007.09.21).pdf
tt0765010,3972,Brothers,2009,33,http://www.joblo.com/scripts/Brothers.pdf
tt0765429,665,American Gangster,2007,164,film_20100519/all_imsdb_05_19_10/American-Gangster.html
tt0765443,2201,Eastern Promises,2007,21,http://www.joblo.com/scripts/Eastern_Promises.pdf
tt0770772,4395,I Think I Love My Wife,2007,15,http://www.dailyscript.com/scripts/I-Think-I-Love-My-Wife-script.pdf
tt0780504,2184,Drive,2011,38,http://www.imsdb.com/Movie Scripts/Drive Script.html
tt0780536,8916,In Bruges,2008,9,http://indiegroundfilms.files.wordpress.com/2014/01/in-bruges.pdf
tt0780571,1169,Mr. Brooks,2007,36,film_20100519/all_imsdb_05_19_10/Mr-Brooks.html
tt0780653,6622,The Wolfman,2010,68,The Wolf Man (Andrew Kevin Walker).pdf
tt0783233,3872,Atonement,2007,64,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Atonement.pdf
tt0787474,5481,The Boxtrolls,2014,54,http://gointothestory.blcklst.com/wp-content/uploads/2014/11/Boxtrolls-The.pdf
tt0787475,4373,Hot Rod,2007,17,http://www.joblo.com/scripts/hot-rod.pdf
tt0787523,7829,Towelhead,2007,,towelhead.pdf
tt0790636,4065,Dallas Buyers Club,2013,29,http://focusguilds2013.com/workspace/media/dbc_final-script_-12.02.12-.pdf
tt0790686,2927,Mirrors,2008,37,http://www.imsdb.com/Movie Scripts/Mirrors Script.html
tt0790712,9004,The Messenger,2009,1,http://indiegroundfilms.files.wordpress.com/2014/01/messenger-the-numbered.pdf
tt0790721,4344,Normal Adolescent Behavior,2007,,http://www.dailyscript.com/scripts/NAB-SHOOTING.pdf
tt0790724,6495,Jack Reacher,2012,87,Jack Reacher.pdf
tt0795351,1962,Case 39,2009,15,http://www.imsdb.com/Movie Scripts/Case 39 Script.html
tt0796366,1361,Star Trek,2009,299,film_20100519/all_imsdb_05_19_10/Star-Trek.html
tt0800039,8850,Forgetting Sarah Marshall,2008,76,http://indiegroundfilms.files.wordpress.com/2014/01/forgetting-sarah-marshall-dec18-06.pdf
tt0800080,7766,The Incredible Hulk,2008,163,incredible20hulk2c20the.pdf
tt0800240,851,Deception,2008,5,film_20100519/all_imsdb_05_19_10/Deception.html
tt0800320,2019,Clash of the Titans,2010,179,http://www.imsdb.com/Movie Scripts/Clash of the Titans Script.html
tt0800369,3538,Thor,2011,198,http://www.imsdb.com/Movie Scripts/Thor Script.html
tt0803057,6925,The Promotion,2008,0,The Promotion-Aka-Quebec.pdf
tt0804497,4440,It's Kind of a Funny Story,2010,7,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-It%27s_Kind_of_a_Funny_Story.pdf
tt0804516,7295,P2,2007,5,P2.pdf
tt0808151,1657,Angels & Demons,2009,154,http://www.imsdb.com/Movie Scripts/Angels & Demons Script.html
tt0810784,3966,Bright Star,2009,5,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Brightstar.pdf
tt0810988,3010,The Nines,2007,,"http://www.imsdb.com/Movie Scripts/Nines, The Script.html"
tt0811080,1351,Speed Racer,2008,53,film_20100519/all_imsdb_05_19_10/Speed-Racer.html
tt0814343,8613,Séance,2006,,Séance (2006) [2006-3-18] [Digital].pdf
tt0815236,1320,She's Out of My League,2010,34,film_20100519/all_imsdb_05_19_10/She's-Out-of-My-League.html
tt0816462,2046,Conan the Barbarian,2011,23,http://www.imsdb.com/Movie Scripts/Conan the Barbarian Script.html
tt0816692,6092,Interstellar,2014,200,Interstellar Final draft Nolan & Nolan (157 p).pdf
tt0816711,9236,World War Z,2013,216,http://indiegroundfilms.files.wordpress.com/2014/01/world-war-z.pdf
tt0817230,3649,Valentine's Day,2010,121,http://www.screenplaydb.com/film/download/valentinesday20090218/
tt0822832,2857,Marley & Me,2008,173,http://www.imsdb.com/Movie Scripts/Marley & Me Script.html
tt0822847,3135,Priest,2011,31,http://www.imsdb.com/Movie Scripts/Priest Script.html
tt0822849,4851,Rails & Ties,2007,,http://www.dailyscript.com/scripts/rails-and-ties.pdf
tt0824747,795,Changeling,2008,43,film_20100519/all_imsdb_05_19_10/Changeling.html
tt0824758,2742,The Last Station,2009,7,"http://www.imsdb.com/Movie Scripts/Last Station, The Script.html"
tt0825232,3973,The Bucket List,2007,118,http://www.dailyscript.com/scripts/The_Bucket_List_4-16-05.pdf
tt0829150,6266,Dracula Untold,2014,59,DRACULA UNTOLD (2014) (aka DRACULA YEAR ZERO) by Matt Sazama & Burk Sharpless [2006.04.28] [Digi.pdf
tt0829193,2550,Honeydripper,2007,,http://www.imsdb.com/Movie Scripts/Honeydripper Script.html
tt0829482,3469,Superbad,2007,153,http://www.imsdb.com/Movie Scripts/Superbad Script.html
tt0831374,9214,The Utah Murder Project,2006,,http://indiegroundfilms.files.wordpress.com/2014/01/utah-murder-project-the.pdf
tt0838221,6832,The Darjeeling Limited,2007,15,"DARJEELING LIMITED, THE by Wes Anderson, Coppola, Schwartsman.pdf"
tt0839980,1307,Semi-Pro,2008,40,film_20100519/all_imsdb_05_19_10/Semi-Pro.html
tt0840361,5142,The Town,2010,101,http://moviecultists.com/wp-content/uploads/screenplays/town.pdf
tt0844286,1934,The Brothers Bloom,2008,4,"http://www.imsdb.com/Movie Scripts/Brothers Bloom, The Script.html"
tt0844471,7984,Cloudy with a Chance of Meatballs,2009,145,CLOUDY WITH A CHANCE OF MEATBALLS (2009) by Phil Lord & Chris Miller [Undated] [Digital].pdf
tt0847214,3824,All God's Children Can Dance,2008,,http://www.simplyscripts.com/scripts/K-TOWNSUPERFROGJan06.pdf
tt0848228,1723,The Avengers,2012,680,"http://www.imsdb.com/Movie Scripts/Avengers, The (2012) Script.html"
tt0857191,3667,The Visitor,2007,11,"http://www.imsdb.com/Movie Scripts/Visitor, The Script.html"
tt0857295,3554,Timber Falls,2007,,http://www.imsdb.com/Movie Scripts/Timber Falls Script.html
tt0859163,4661,The Mummy: Tomb of the Dragon Emperor,2008,123,http://pdfscripts.weebly.com/uploads/9/1/6/8/916864/the_mummy_iii.pdf
tt0862846,3467,Sunshine Cleaning,2008,14,http://www.imsdb.com/Movie Scripts/Sunshine Cleaning Script.html
tt0864761,4137,The Duchess,2008,16,http://blogimages.bloggen.be/bioscoop/attach/12809.pdf
tt0870111,6965,Frost/Nixon,2008,22,FrostNixon.pdf
tt0875034,3009,Nine,2009,22,http://www.imsdb.com/Movie Scripts/Nine Script.html
tt0878804,1855,The Blind Side,2009,296,"http://www.imsdb.com/Movie Scripts/Blind Side, The Script.html"
tt0878835,5458,Please Give,2010,4,http://gointothestory.blcklst.com/wp-content/uploads/2014/11/Please-Give.pdf
tt0880578,5172,Untraceable,2008,34,http://www.dailyscript.com/scripts/untraceable.pdf
tt0881891,1603,All About Steve,2009,39,http://www.imsdb.com/Movie Scripts/All About Steve Script.html
tt0884328,6108,The Mist,2007,32,"Mist, The (2005.08.05).pdf"
tt0887883,785,Burn After Reading,2008,73,film_20100519/all_imsdb_05_19_10/Burn-After-Reading.html
tt0887912,7563,The Hurt Locker,2008,19,The Hurt Locker  (6 7 07) - Mark Boal.pdf
tt0887971,1467,While She Was Out,2008,,film_20100519/all_imsdb_05_19_10/While-She-Was-Out.html
tt0890870,7344,Saw IV,2007,80,SAW IV (2007) (aka SAW 4) by Patrick Melton & Marcus Dunstan [2006.11.20] [Digital].pdf
tt0891527,6966,Lions for Lambs,2007,18,lions_for_lambs.pdf
tt0891592,6385,Street Fighter: The Legend of Chun-Li,2009,10,Street Fighter - The Legend of Chun Li.pdf
tt0892051,4178,Evil Angel,2009,,http://www.horrorlair.com/movies/scripts/0803angel.pdf
tt0892318,4525,Letters to Juliet,2010,58,http://www.joblo.com/scripts/Letters to Juliet.pdf
tt0892769,2566,How to Train Your Dragon,2010,239,http://www.imsdb.com/Movie Scripts/How to Train Your Dragon Script.html
tt0896872,3701,The Whistleblower,2010,1,"http://www.imsdb.com/Movie Scripts/Whistleblower, The Script.html"
