"author_id","first_name","middle_name","last_name","alt_name","birth_year","death_year","gender"
2920,"Francis","Warre","Cornish",NULL,1839,1916,"M"
2921,"Dudley",NULL,"Costello",NULL,1803,1865,"M"
2922,"Henry","Tracey","Coxwell","Henry Wells (pseudonym)",1819,1900,"M"
2923,"Hubert","Montague","Crackanthorpe","Cookson (alternate name)",1870,1896,"M"
2924,"Isa",NULL,"Craig","Knox (married name)",1831,1903,"F"
2925,"Paul",NULL,"Creswick",NULL,1866,1947,"M"
2926,"A.","E.","Wilton","(pseudonym?)",NULL,NULL,"U"
2927,"Annie",NULL,"Wakeman","Lathrop (married name)",1866,1911,"F"
2928,"Jean","Newton","McIlwraith","Jean Forsyth (pseudonym)",1859,1938,"F"
2929,"Caroline","Ashurst","Biggs",NULL,1840,1889,"F"
2930,"Viscount","de","Figanière","Frederick Francis Stuart Figanière and Morao (legal name)",1827,1908,"M"
2931,"Frederick","William","Hayes",NULL,1848,1918,"M"
2932,"Geoffrey",NULL,"Danyers","(pseudonym?)",NULL,NULL,"U"
2933,"James",NULL,"Eastwick",NULL,1851,1939,"M"
2934,"Frederick","Thomas","Jane",NULL,1865,1916,"M"
2935,"Frank","Attfield","Fawkes","X (pseudonym)",1849,1941,"M"
2936,"Francis","George","Burton",NULL,NULL,1915,"M"
2937,"Robert",NULL,"Cromie",NULL,1856,1907,"M"
2938,"Charles",NULL,"Gleig",NULL,1862,1945,"M"
2939,"John",NULL,"Morris",NULL,NULL,NULL,"M"
2940,NULL,NULL,"BTAO The New Estate",NULL,NULL,NULL,"U"
2941,NULL,NULL,"BTAO Waltzburg",NULL,NULL,NULL,"U"
2942,NULL,NULL,"BTAO The Valley of the Clusone",NULL,NULL,NULL,"U"
2943,"Alexander","Maxwell","Adams",NULL,1817,1867,"M"
2944,"Hermione",NULL,"Ballantyne","Parker (maiden name); Mrs. John Ballantyne (familiar name)",NULL,1857,"F"
2945,"Amelia",NULL,"Bristow",NULL,NULL,NULL,"F"
2946,"Amelia",NULL,"Fitzallen",NULL,NULL,NULL,"F"
2947,"William",NULL,"Godwin","William Godwin, jun.",1803,1832,"M"
2948,"James",NULL,"Hogg",NULL,1770,1835,"M"
2949,"Isaac",NULL,"Hurlstone",NULL,NULL,NULL,"M"
2950,"Hannah","Maria","Jones","Lowndes (second married name)",1796,1854,"F"
2951,"Mrs.",NULL,"Kentish",NULL,NULL,NULL,"F"
2952,"Sarah",NULL,"Lee","Wallis (maiden name); Bowdich (first married name)",1791,1856,"F"
2953,"Henry","Junius","Nott","Jeremiah Hopkins (pseudonym)",1797,1837,"M"
2954,"E.",NULL,"P.",NULL,NULL,NULL,"U"
2955,"Francisca",NULL,"Pazos",NULL,NULL,NULL,"F"
2956,"Greg",NULL,"Pullin",NULL,NULL,NULL,"M"
2957,"J.","Hungerford","Sealy",NULL,NULL,NULL,"M"
2958,"William","Henry","Smith",NULL,1808,1872,"M"
2959,"Jane","Kinderley","Stanford","Smith (maiden name); Neale (second married name)",1800,1887,"F"
2960,"William","Leete","Stone",NULL,1792,1844,"M"
2961,"William","Tracy","Turnerelli",NULL,1813,1896,"M"
2962,"John",NULL,"Wright",NULL,1765,1847,"M"
2963,"Elish",NULL,"Lamonte","Lamont (alternate spelling)",1800,1870,"F"
2964,"Yotty",NULL,"Osborn","Harriet Jane Osborn (maiden name); Pulteney (married name)",1852,1882,"F"
2965,"Emma",NULL,"Marshall","Martin (maiden name)",1828,1899,"F"
2966,"Hannah","Ransome","Geldart","Martin (maiden name); Mrs. Thomas Geldart (familiar name)",1820,1861,"F"
2967,"Beatrice",NULL,"Marshall",NULL,1861,1944,"F"
2968,"James","Joseph","Moran",NULL,1872,1949,"M"
2969,"Samuel",NULL,"Mullen",NULL,1802,1858,"M"
2970,"Emma",NULL,"Newton",NULL,1822,1888,"F"
2971,"Elizabeth","de la","Pasture","Bonham (maiden name); Mrs. Henry de la Pasture (familiar name); Lady Clifford (second married name)",1866,1945,"F"
2972,"Henrietta","May","Poynter",NULL,1851,1932,"F"
2973,"Gwendolen",NULL,"Pryce","Edith Gwendolen Pryce (legal name)",1868,1934,"F"
2975,"Horace",NULL,"Field",NULL,1823,1879,"M"
2977,"James",NULL,"Ainscough","Rivington Pyke (pseudonym)",1861,NULL,"M"
2978,"Marianne",NULL,"Kent",NULL,1856,NULL,"F"
2979,"Mary","Eyles","Gubbins","Egerton (maiden name)",1818,1887,"F"
2980,"Ellen","Thorneycroft","Fowler","Felkin (married name)",1860,1929,"F"
2981,"Edith","Henrietta","Fowler","Hamilton (married name)",1865,1944,"F"
2982,"Georgina","Castle","Smith","Brenda (pseudonym); Meyrick (maiden name)",1845,1933,"F"
2983,"Evelyn",NULL,"Whitaker",NULL,1844,1929,"F"
2984,"William","James","Dawson",NULL,1854,1928,"M"
2985,"Roma",NULL,"White","(pseudonym); Blanche Oram (legal name); Winder (married name)",1866,1950,"F"
2986,"Alfred","Wilks","Drayson",NULL,1827,1901,"M"
2987,NULL,NULL,"Quinton","T. I. S. (pseudonym)",NULL,NULL,"U"
2988,"Edith","Jemina","Simcox","H. Lawrenny (pseudonym)",1844,1901,"F"
2989,"George","E.","Vail","George Frost (pseudonym)",1859,NULL,"M"
2990,"Thomas","Mullett","Ellis",NULL,1850,1919,"M"
2991,"Douglas",NULL,"Sladen","Douglas Brooke Wheelton Sladen (legal name); Rose Mullion (pseudonym)",1856,1947,"M"
2992,"Sydney","C.","Grier","(pseudonym); Hilda Caroline Gregg (legal name)",1868,1933,"F"
2993,"F.","F.","Montresor","Frances Frederica Montresor (legal name)",1862,1934,"F"
2994,"William","Romaine","Paterson","Benjamin Swift (pseudonym)",1871,1935,"M"
2995,"Lizzie","Ellen","Tiddeman",NULL,1849,1937,"F"
2996,"George","Slythe","Street",NULL,1867,1936,"M"
2997,"John",NULL,"Latey",NULL,1842,1902,"M"
2998,"Philip","Stewart","Robinson",NULL,1849,1902,"M"
2999,"Julian",NULL,"Ralph",NULL,1853,1903,"M"
3000,"Richard","Orton","Prowse",NULL,1862,1949,"M"
3001,"William","Henry Oliphant","Smeaton",NULL,1856,1914,"M"
3002,"Sir George","Brisbane Scott","Douglas",NULL,1856,1935,"M"
3003,"William","Livingston","Alden",NULL,1837,1908,"M"
3004,"Richard","Harding","Davis",NULL,1864,1916,"M"
3005,"Rebecca","Harding","Davis","Blaine (maiden name)",1831,1910,"F"
3006,"Grace",NULL,"Rhys","Little (maiden name)",1856,1929,"F"
3007,"Ernest",NULL,"Rhys",NULL,1859,1946,"M"
3008,"Edward",NULL,"Garnett",NULL,1868,1937,"M"
3009,"Sir William","Nevill Montgomerie","Geary",NULL,1859,1944,"M"
3010,"Clo",NULL,"Graves","Clotilde Inez Mary Graves (legal name); Richard Dehan (pseudonym)",1863,1932,"F"
3011,"Henry","William","Pullen",NULL,1836,1903,"M"
3012,"Lady",NULL,"Dilke","Emilia Francis Strong (maiden name); Pattison (first married name)",1840,1904,"F"
3013,"Lady",NULL,"Barker","Mary Ann Stewart (maiden name); Lady Broome (second married name)",1831,1911,"F"
3014,"George",NULL,"Grossmith",NULL,1847,1912,"M"
3015,"Weedon",NULL,"Grossmith",NULL,1854,1919,"M"
3016,"Beatrice",NULL,"Harraden",NULL,1864,1936,"F"
3017,"Robert",NULL,"Leighton",NULL,1858,1934,"M"
3018,"Barry",NULL,"Pain",NULL,1864,1928,"M"
3019,"Arthur","Compton","Rickett",NULL,1869,1937,"M"
3020,"William","Pett","Ridge","Warwick Simpson (pseudonym)",1860,1930,"M"
3021,"Lady",NULL,"Somerset","Isabella Caroline Somers-Cocks (maiden name)",1851,1921,"F"
3022,"Ethel","Brilliana","Tweedie","Harley (maiden name); Mrs. Alec Tweedie (familiar name)",1862,1940,"F"
3023,"Sir Julius",NULL,"Vogel",NULL,1835,1899,"M"
3024,"Nora",NULL,"Vynne","Eleanora Mary Susanna Vynne (legal name)",1857,1914,"F"
3025,"Percy",NULL,"White",NULL,1852,1938,"M"
3026,"Kate","Douglas","Wiggin","Smith (maiden name); Riggs (second married name)",1856,1923,"F"
3027,"Geoffrey",NULL,"Drage",NULL,1860,1955,"M"
3028,"Sarah","Broom","Macnaughtan",NULL,1864,1916,"F"
3029,"Mary","Lucy","Pendered",NULL,1858,1940,"F"
3030,"Tom",NULL,"Gallon",NULL,1866,1914,"F"
3031,"Richard",NULL,"Garnett",NULL,1835,1906,"M"
3032,"Mary","Emma Egerton","Eastwick","Nott (maiden name); Mrs. Egerton Eastwick (familiar name); Pleydell North (pseudonym)",1847,1912,"F"
3033,"Catherine",NULL,"Adams",NULL,NULL,NULL,"F"
3034,"Ellinor","Davenport","Adams",NULL,1859,1913,"F"
3035,"Noel",NULL,"Ainslie","(pseudonym); Edith Lister (legal name)",1867,1938,"F"
3036,"Effie","Adelaide Maria","Albanesi","Henderson (maiden name); Effie Adelaide Rowlands (pseudonym)",1859,1936,"F"
3037,"Willis","Boyd","Allen",NULL,1855,1938,"M"
3038,"Joseph","Alexander","Altsheler",NULL,1862,1919,"M"
3039,"Hugo",NULL,"Ames","Hugh Laurenson Ames (legal name)",1866,1943,"M"
3040,"John",NULL,"Amity",NULL,NULL,NULL,"U"
3041,"James","Lane","Allen",NULL,1849,1925,"M"
3042,"Katherine",NULL,"Andrews","Mrs. T. R. Andrews (familiar name)",NULL,NULL,"F"
3043,"Alfred",NULL,"Armitage",NULL,NULL,NULL,"M"
3044,"Mrs. S.","G.","Arnold",NULL,NULL,NULL,"F"
3045,"Mark",NULL,"Ashton",NULL,NULL,NULL,"U"
3046,"Gertrude",NULL,"Atherton","Franklin (maiden name); Frank Lin (pseudonym)",1857,1948,"F"
3047,"Irving",NULL,"Bacheller",NULL,1859,1950,"M"
3048,"Norah",NULL,"Bagnall",NULL,NULL,NULL,"F"
3049,"H.","C.","Bailey","Henry Christopher Bailey (legal name)",1878,1961,"M"
3050,"May",NULL,"Baldwin",NULL,NULL,NULL,"F"
3051,"Elizabeth","von","Arnim","Mary Annette Beauchamp (maiden name); Countess Russell (married name)",1866,1941,"F"
3052,NULL,NULL,"Grandmamma","(pseudonym)",NULL,NULL,"F"
3053,"Nellie","K.","Blissett",NULL,1876,1948,"F"
3054,"Mamie",NULL,"Bowles",NULL,NULL,NULL,"F"
3055,"Thomas","Murray","Ford","John Le Breton (pseudonym); Thomas Le Breton (pseudonym)",1854,1932,"M"
3056,"E.","M. C. Balfour","Browne","Elizabeth Madelaine Caroline Balfour Browne (legal name)",1876,1968,"F"
3057,"Alberta",NULL,"Bancroft","Reid (married name)",1873,1973,"F"
3058,"Anna","Maynard","Barbour",NULL,NULL,1941,"F"
3059,"Charles",NULL,"Messent","Max Baring (pseudonym)",1857,1929,"M"
3060,"Alfred","Wilson","Barrett",NULL,1870,1945,"M"
3061,"George",NULL,"Bartram","(pseudonym); Henry Atton (legal name)",1853,1915,"M"
3062,"Arnold",NULL,"Bennett","E. A. Bennett (alternate name); Enoch Arnold Bennett (legal name)",1867,1931,"M"
3063,"Louie",NULL,"Bennett","Louisa Elizabeth Bennett (legal name)",1870,1956,"F"
3064,"Harold",NULL,"Begbie","Edward Harold Begbie (legal name)",1871,1929,"M"
3065,"H.","Louisa","Bedford",NULL,NULL,NULL,"F"
3066,"W.",NULL,"Beatty",NULL,NULL,NULL,"U"
3067,"James","Dennis","Hird","Lord Bottsford (pseudonym); Havergall Bates (pseudonym)",1850,1920,"M"
3068,"Katharine","Lee","Bates",NULL,1859,1929,"F"
3069,"Morgan",NULL,"Bates",NULL,1847,1902,"M"
3070,"René",NULL,"Bazin","René François Nicolas Marie Bazin (legal name)",1853,1932,"M"
3071,"Jessie","Perry van Zile","Belden",NULL,1857,1910,"F"
3072,"Edward",NULL,"Bellamy",NULL,1850,1898,"M"
3073,"Tom",NULL,"Bevan",NULL,1868,1937,"M"
3074,"Edith","Jaffray","Bigelow","Jaffray (maiden name); Mrs. Poultney Bigelow (familiar name)",1861,1939,"F"
3075,"Harold",NULL,"Bindloss",NULL,1866,1946,"M"
3076,"Arthur","Morris","Binstead",NULL,1861,1914,"M"
3077,"Edwin","Abbott","Abbott",NULL,1838,1926,"M"
3078,"Fortuné","du","Boisgobey","(pseudonym); Fortuné Hippolyte Auguste Abraham Dubois (legal name)",1821,1891,"M"
3079,"Godfrey",NULL,"Bosvile",NULL,1864,1923,"M"
3080,"Paul",NULL,"Bourget",NULL,1852,1935,"M"
3081,"Sheila","E.","Braine","Emma Sheila Braine (legal name)",1867,1943,"F"
3082,"F.","S.","Brereton","Frederick Sadleir Brereton (legal name)",1872,1957,"M"
3083,"Arthur","Reignier","Conder",NULL,1875,1901,"M"
3084,"Margaret","S.","Comrie",NULL,1851,NULL,"F"
3085,"Herbert",NULL,"Compton",NULL,1853,1906,"M"
3086,"George","Edwin","Collins","Nimrod Junior (pseudonym)",NULL,NULL,"M"
3087,"Frederick","William","Rolfe","Baron Corvo (pseudonym)",1860,1913,"M"
3088,"Leslie","Cope","Cornford",NULL,1867,1927,"M"
3089,"Florence",NULL,"Coombe",NULL,NULL,NULL,"F"
3090,"Dorothea",NULL,"Conyers","Blood-Smyth (maiden name); White (second married name)",1873,1949,"F"
3091,"Frank","Challice","Constable","Colin Clout (pseudonym)",1846,1937,"M"
3092,"Ralph",NULL,"Connor","(pseudonym); Charles William Gordon (legal name)",1860,1937,"M"
3093,"Conal","Holmes O'Connell","O'Riordan","F. Norreys Connell (pseudonym)",1874,1948,"M"
3094,"Nellie",NULL,"Cornwall","(pseudonym); Enys Tregarthen (pseudonym); Nellie Sloggett (legal name)",1851,1923,"F"
3095,"Wilfred","Keppel","Honnywill","A Well-Known Author (pseudonym)",1871,1909,"M"
3096,"E.","S.","Curry",NULL,NULL,NULL,"U"
3097,"William","Edward","Cule",NULL,1870,1944,"M"
3098,"Mary","Bradford","Crowninshield","Bradford (maiden name); Mrs. Schuyler Crowninshield (familiar name)",1844,1913,"F"
3099,"Julia","M.","Crottie",NULL,1853,1930,"F"
3100,"Frances","E.","Crompton",NULL,1866,1952,"F"
3101,"Sibyl","Mary","Creed",NULL,1857,1926,"F"
3102,"Stephen",NULL,"Crane",NULL,1871,1900,"M"
3103,"John","Duncan","Craig",NULL,1830,1909,"M"
3104,"Edith","Elisa","Cowper",NULL,1860,1933,"F"
3105,"F.","A.","D.",NULL,NULL,NULL,"U"
3106,"Ester",NULL,"Dale",NULL,NULL,NULL,"F"
3107,"Marvin",NULL,"Dana",NULL,1867,1926,"M"
3108,"Heber","K.","Daniels","(pseudonym); Farquhar Edward Palliser (legal name)",1855,1947,"M"
3109,"Clarice",NULL,"Danvers","(pseudonym); Kathleen Clarice Cornwell (maiden); Klein (1 married); Dealtry (2 married); Groom (3 married)",1872,1954,"F"
3110,"Achilles",NULL,"Daunt",NULL,NULL,NULL,"U"
3111,"John",NULL,"Davidson",NULL,1857,1909,"M"
3112,"Mary","M.","Davidson",NULL,NULL,NULL,"F"
3113,"A.","J.","Davies",NULL,NULL,NULL,"U"
3114,"Hope",NULL,"Dawlish","(pseudonym); Sir Francis Taylor Piggott (legal name)",1852,1925,"M"
3115,"Mary","H.","Debenham",NULL,1864,1947,"F"
3116,"Jean",NULL,"Delaire","(pseudonym); Pauline Celestine Elisa Touchemolin (legal name)",1868,1950,"F"
3117,"Harris",NULL,"Dickson",NULL,1868,1946,"M"
3118,"Francis","William","Bain",NULL,1863,1940,"M"
3119,"Bessie",NULL,"Dill","(pseudonym); Mrs. L. Beith Dalziel (legal name)",NULL,NULL,"F"
3120,"Beulah","Marie","Dix",NULL,1876,1970,"F"
3121,"C.",NULL,"Ellis",NULL,NULL,NULL,"U"
3122,"R.","W. K.","Edwards","Reginald Walter Kenrick Edwards (legal name)",1862,1935,"M"
3123,"Fannie",NULL,"Eden","(pseudonym); Fanny Eadon Horner (maiden name); Harley (married name)",1849,1945,"F"
3124,NULL,NULL,"Dodo","(pseudonym)",NULL,NULL,"U"
3125,"Nadage",NULL,"Dorée","(pseudonym); Amelia Goldberg (legal name)",1862,1950,"F"
3126,"Theodore",NULL,"Dreiser",NULL,1871,1945,"M"
3127,"Alice",NULL,"Dudeney","Whiffin (maiden name); Mrs. Henry E. Dudeney (familiar name)",1866,1945,"F"
3128,"Archibald",NULL,"Dunn",NULL,1864,NULL,"M"
3129,"Martha","Baker","Dunn","Knox (maiden name)",1848,1915,"F"
3130,"Stella","M.","Düring",NULL,1859,1933,"F"
3131,"Edward",NULL,"Dyson",NULL,1865,1931,"M"
3132,"Edward","S.","Ellis",NULL,1840,1916,"M"
3133,"Elizabeth",NULL,"Robins","C. E. Raimond (pseudonym); Parkes (married name)",1862,1952,"F"
3134,"William","John","Locke",NULL,1863,1930,"M"
3135,"Gratiana",NULL,"Chanter","Knocker (married name)",1857,1934,"F"
3136,"William","Edward","Chadwick",NULL,1858,1934,"M"
3137,"Herbert",NULL,"Flowerdew","Nowell Cay (pseudonym)",1866,1917,"M"
3138,"Frederic",NULL,"Carrel",NULL,1869,1928,"M"
3139,"Mildred","Emily","Carr","M.E. Carr (familiar name); Ward Copley (pseudonym)",1877,1956,"F"
3140,"Montgomery",NULL,"Carmichael",NULL,1857,1936,"M"
3141,"Tubal",NULL,"Cain","(pseudonym?)",NULL,NULL,"U"
3142,"J.","M.","Callwell","Josephine Martin Callwell (legal name)",1856,1935,"F"
3143,"Verney","Lovett","Cameron",NULL,1844,1894,"M"
3144,"Owen",NULL,"Hall","(pseudonym); Hugh Hart Lusk (legal name)",1838,1926,"M"
3145,"Jane","Helen","Findlater",NULL,1866,1946,"F"
3146,"Mary","Williamina","Findlater",NULL,1865,1963,"F"
3147,"Eliza","Harriett","Keary",NULL,1827,1918,"F"
3148,"Joseph",NULL,"Keating",NULL,1871,1934,"M"
3149,"Augusta",NULL,"Marryat",NULL,1829,1899,"F"
3150,"Henry",NULL,"Mayhew","Brothers Mayhew (pseudonym)",1812,1887,"M"
3151,"Clara",NULL,"Mulholland","Ellen Clara Mulholland (maiden name); Lady Russell (married name)",1836,1918,"F"
3152,"Lilian",NULL,"Turner",NULL,1867,1956,"F"
3153,"Agnes","M.","Stewart",NULL,NULL,NULL,"F"
3154,"Anna",NULL,"Farquhar","Bergangren",1865,NULL,"F"
3155,"James","Anson","Farrer",NULL,1849,1925,"M"
3156,"Edgar",NULL,"Fawcett",NULL,1847,1904,"M"
3157,"Clive","Robert","Fenn",NULL,1869,1953,"M"
3158,"Jeanie",NULL,"Ferry",NULL,NULL,NULL,"F"
3159,"V.",NULL,"Fetherstonhaugh","Vera Fetherstonhaugh (legal name)",NULL,NULL,"F"
3160,"Amy",NULL,"Le Feuvre",NULL,1861,1929,"F"
3161,"Coralis",NULL,"Fevez","(pseudonym?)",NULL,NULL,"U"
3162,"James","Thomas","Findlay",NULL,NULL,NULL,"M"
3163,"Athol",NULL,"Forbes","(pseudonym); Rev. Forbes Alexander Phillips (legal name)",1866,1917,"M"
3164,"Edmund",NULL,"Forbes",NULL,NULL,NULL,"M"
3165,"I.","O.","Ford","(pseudonym?)",NULL,NULL,"U"
3166,"Stella","Miles","Franklin",NULL,1879,1954,"F"
3167,"John",NULL,"Fraser",NULL,NULL,NULL,"M"
3168,"Peter",NULL,"Fraser",NULL,NULL,NULL,"M"
3169,"William","Alexander","Fraser",NULL,1859,1933,"M"
3170,"F.","B.","Forester","(pseudonym); Sarah Baird Bennie (legal name)",1864,1948,"F"
3171,"Louise",NULL,"Forsslund","(pseudonym); Mary Louise Foster (legal name)",1873,1910,"F"
3172,"Henry","Willard","French",NULL,1853,1915,"M"
3173,"Cicely",NULL,"Fulcher",NULL,NULL,NULL,"F"
3174,"Hulbert",NULL,"Fuller",NULL,NULL,NULL,"M"
3175,"Richard",NULL,"Le Gallienne",NULL,1866,1947,"M"
3176,"Hamlin",NULL,"Garland",NULL,1860,1940,"M"
3177,"John","Cunningham","Geikie",NULL,1824,1906,"M"
3178,"George","Fort","Gibbs",NULL,1870,1942,"M"
3179,"Henry",NULL,"Gilbert",NULL,1868,1937,"M"
3180,"Beryl",NULL,"Goldie",NULL,NULL,NULL,"F"
3181,"Arnold",NULL,"Golsworthy",NULL,1865,1939,"M"
3182,"Annie","Gertrude","Gordon","Landa (married name)",1881,1941,"F"
3183,"Maxim",NULL,"Gorky",NULL,1868,1936,"M"
3184,"Nina","Cecelia Francesca","Gorst","Mrs. Harold E. Gorst (familiar name); Kennedy (maiden name)",1869,1926,"F"
3185,"Harold","E.","Gorst",NULL,1868,1950,"M"
3186,"Charles","Frederic","Goss",NULL,1852,1930,"M"
3187,"Alfred","Augustus","Grace",NULL,1867,1942,"M"
3188,"Nat",NULL,"Gould","Verax (pseudonym); Nathaniel Gould (legal name)",1857,1919,"M"
3189,"Margaret",NULL,"Gatty","Mrs. Alfred Scott (familiar name); Scott (maiden name)",1809,1873,"F"
3190,"Robert","Murray","Gilchrist",NULL,1868,1917,"M"
3191,"Elinor",NULL,"Glyn","Sutherland (maiden name)",1864,1943,"F"
3192,"Catherine","Grace","Godwin","Garnett (maiden name)",1798,1845,"F"
3193,"Samuel",NULL,"Gordon",NULL,1871,1927,"M"
3194,"Edmund",NULL,"Gosse",NULL,1849,1928,"M"
3195,"Kenneth",NULL,"Grahame",NULL,1859,1932,"M"
3196,"Thomas",NULL,"Greenwood",NULL,1851,1908,"M"
3197,"William",NULL,"Gresley",NULL,1801,1876,"M"
3198,"Francis","Henry","Gribble",NULL,1862,1946,"M"
3199,"Francis","Hindes","Groome",NULL,1851,1902,"M"
3200,"Sadi",NULL,"Grant","(pseudonym?)",NULL,NULL,"U"
3201,"Esca",NULL,"Gray","(pseudonym); Frances Amelia Adamson (legal name)",1842,1906,"F"
3202,"William",NULL,"Adamson",NULL,1830,1910,"M"
3203,"Melville",NULL,"Gray","(pseudonym); Mary Ethel Granger (legal name)",NULL,NULL,"F"
3204,"Waldo",NULL,"Gray",NULL,NULL,NULL,"U"
3205,"William","Murray","Graydon",NULL,1864,1946,"M"
3206,"A.","Lincoln","Green","(pseudonym?)",NULL,NULL,"U"
3207,"Henry","Martineau","Greenhow",NULL,1829,1912,"M"
3208,"D.","Ryles","Griffiths",NULL,NULL,NULL,"M"
3209,"J.","Morgan de","Groot",NULL,NULL,NULL,"M"
3210,"Ramsay",NULL,"Guthrie","(pseudonym); Rev. John G. Bowran",1869,1946,"M"
3211,"Stephen","Lucius","Gwynn",NULL,1864,1950,"M"
3212,"Edward","Arthur","Haggard","Arthur Amyand (pseudonym)",1860,1925,"M"
3213,"Lord Ernest","William","Hamilton",NULL,1858,1939,"M"
3214,"Lillias","Anna","Hamilton",NULL,1858,1925,"F"
3215,"Robina","Forrester","Hardy",NULL,1835,1891,"F"
3216,"Frank",NULL,"Harris",NULL,1856,1931,"M"
3217,"Maurice","Henry","Hewlett",NULL,1861,1923,"M"
3218,"Mary",NULL,"Bidder","Porter (married name)",NULL,NULL,"F"
3219,"Charles","Lewis","Hind",NULL,1862,1927,"M"
3220,"Violet",NULL,"Hobhouse","McNeill (maiden name)",1864,1901,"F"
3221,"Clive",NULL,"Holland","(pseudonym); Charles James Hankinson (legal name)",1866,1959,"M"
3222,"Anna",NULL,"Howarth",NULL,1854,1943,"F"
3223,"Robert",NULL,"Huish",NULL,1777,1850,"M"
3224,"Sir William","Wilson","Hunter",NULL,1840,1900,"M"
3225,"Julia",NULL,"Hack",NULL,NULL,NULL,"F"
3226,"Alfred","Greenwood","Hales",NULL,1860,1936,"M"
3227,"S.","Elizabeth","Hall",NULL,NULL,NULL,"F"
3228,"John",NULL,"Halsham","(pseudonym); George Forrester Scott (legal name)",1853,1937,"M"
3229,"M.",NULL,"Hamilton","(pseudonym); Mary Churchill Luck (legal name); Spottiswood-Ashe (maiden name)",1869,1949,"F"
3230,"Sir John","Alexander","Hammerton",NULL,1871,1949,"M"
3231,"Albert","Elmer","Hancock",NULL,1870,1915,"M"
3232,"Thomas","W.","Hanshew","Charlotte May Kingsley (pseudonym)",1857,1914,"M"
3233,"William","Nathaniel","Harben",NULL,1858,1919,"M"
3234,"Marion",NULL,"Andrews","Christopher Hare (pseudonym); Hare (maiden name)",1839,1929,"F"
3235,"Thomas","Preston","Battersby",NULL,1856,1941,"M"
3236,"Cuthbert",NULL,"Barmby",NULL,NULL,NULL,"U"
3237,"Francis",NULL,"Prevost","(pseudonym); Henry Francis Prevost Battersby (legal name)",1862,1949,"M"
3238,"Walter","Matthew","Gallichan","Geoffrey Mortimer (pseudonym)",1861,1946,"M"
3239,"Catherine","Gasquoine","Hartley","Gallichan (first married name); Lewis (second married name)",1866,1928,"F"
3240,"Neil","Wynn","Williams",NULL,1864,1940,"M"
3241,"William","Carter","Platts",NULL,1864,1944,"M"
3242,"Susan","Frances","Harrison","Seranus (pseudonym)",1859,1935,"F"
3243,"Frank","Mackenzie","Savile","Knarf Elivas (pseudonym)",1865,1950,"M"
3244,"Charles","Jodrell","Mansford",NULL,1863,1943,"M"
3245,"James",NULL,"Barr","Angus Evan Abbott (pseudonym)",1862,1923,"M"
3246,"John",NULL,"Oxenham","(pseudonym); William Arthur Dunkerley (legal name)",1860,1941,"M"
3247,"Esther",NULL,"Miller",NULL,NULL,NULL,"F"
